customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,customerid_encoded,gender_encoded,partner_encoded,dependents_encoded,phoneservice_encoded,multiplelines_encoded,internetservice_encoded,onlinesecurity_encoded,onlinebackup_encoded,deviceprotection_encoded,techsupport_encoded,streamingtv_encoded,streamingmovies_encoded,contract_encoded,paperlessbilling_encoded,paymentmethod_encoded,totalcharges_encoded,seniorcitizen_tenure_mult,seniorcitizen_monthlycharges_mult,tenure_monthlycharges_mult
8169-SAEJD,Male,0.0,Yes,No,1.4915401492832983,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),-0.2729233179462098,3952.65,No,1.1228942307364098,0.990531829475428,1.0345302279174904,-0.6540119291623984,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,0.06312000441156801,0.0,0.0,0.7164139806831995
9840-DVNDC,Male,0.0,No,No,-1.0738427650786138,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.5230774451333633,463.05,Yes,1.6801606185701166,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,0.354347274050406,0.0,0.0,-0.7933437304725435
1089-XZWHH,Female,0.0,Yes,Yes,-0.3408762181180675,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.4976677070686424,494.05,No,-1.3668519786318367,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,1.3348626109585968,0.49148884284396793,0.0,0.0,-0.7978478994875301
2325-WINES,Female,0.0,No,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1.3057838322116073,3416.85,No,-0.9453362730947787,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,0.3712710329765761,0.8297975015331794,-0.5377471627654142,-0.1576832163873328,0.0,0.0,0.46367269286676777
6064-ZATLR,Female,0.0,No,No,-0.21871512695797646,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),-0.3958962959585028,1498.65,No,0.38511878347201445,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,-1.2484617172164352,0.0,0.0,-0.3765093832473826
3096-JRDSO,Female,0.0,Yes,No,-0.21871512695797646,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.3140928172124378,2867.75,Yes,-0.667932704923366,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,-0.41555172604935847,0.0,0.0,0.23691869392601866
7824-PANSQ,Male,0.0,No,No,1.0436161483629645,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.5280628361338618,4807.35,No,1.0014072070868727,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-1.4740520496274196,0.4258303311435753,0.0,0.0,1.058973697680836
8042-JVNFH,Male,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.21896859410296257,71.35,Yes,1.0756766021114885,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,1.3348626109585968,1.2237930499539915,0.0,0.0,-0.9751222770430583
9648-BCHKM,Female,0.0,Yes,Yes,-0.5851984004382496,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.3331498040521963,471.35,No,1.6127771277199685,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,-0.5377471627654142,0.3861175216473702,0.0,0.0,-0.8106980287361684
2888-ADFAO,Female,0.0,Yes,Yes,0.5956921474426305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.4444902030633266,1041.8,No,-0.7471206029297445,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,-1.4740520496274196,-1.6821255969149957,0.0,0.0,-0.564558439623075
8707-HOEDG,Female,0.0,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.5101848632320405,7689.8,No,1.2901233321163394,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,0.39855772409659124,1.3784082549258836,0.0,0.0,2.3997588329949475
3374-LXDEV,Female,0.0,No,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.8188773111629334,1132.35,Yes,-0.5730055973753472,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,1.2451106136850234,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,-1.5878738623773354,0.0,0.0,-0.4934190642981388
4072-IPYLT,Female,0.0,Yes,Yes,0.14776814652229667,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.45572098796448335,1815,No,-0.3290478494799204,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,-1.2051132934870794,-0.5377471627654142,-1.0011832900867308,0.0,0.0,-0.19508410483490596
7167-PCEYD,Male,0.0,No,No,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.4943441130683104,1311.3,No,0.7771234711184966,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,1.3348626109585968,-1.423198078999738,0.0,0.0,-0.42082245782129524
4936-YPJNK,Female,0.0,No,No,-0.9109613101984924,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.491020519067978,199.45,No,-0.017706610734345492,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,1.3348626109585968,-0.8809858533448832,0.0,0.0,-0.918753926576093
1580-BMCMR,Male,0.0,No,No,-0.5444780367182193,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.749081837155956,1637.3,No,-1.197655476059202,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.1383248588802928,0.0,0.0,-0.27417201371570077
4817-KEQSP,Female,0.0,Yes,Yes,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.4926823160681442,1326.35,No,-0.06689164055197186,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,-1.4115489882141845,0.0,0.0,-0.38428128272422224
6408-WHTEF,Male,0.0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0.8188773111629334,6376.55,No,0.5046384059288465,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,1.3348626109585968,0.997165283762314,0.0,0.0,1.8357662186870123
9251-AWQGT,Female,0.0,Yes,Yes,0.6364125111626608,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4876969250676457,935.9,No,1.4745671939324383,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,1.3348626109585968,1.6680470121848734,0.0,0.0,-0.5827075912422858
8749-CLJXC,Male,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4860351280674797,20.05,No,1.3088136434470374,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-0.8741022996988743,0.0,0.0,-0.9977755976772557
7989-VCQOH,Male,0.0,Yes,Yes,-0.5851984004382496,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.6144762801425001,1611.15,No,1.0555107398862618,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,-1.183233637371519,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,-0.8282068960390321,-1.2051132934870794,0.39855772409659124,-1.1573870074384713,0.0,0.0,-0.34491396236284394
5049-GLYVG,Male,0.0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4677553610656522,20.6,Yes,0.02016586222522681,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,-0.8682777543060975,0.0,0.0,-0.9975327258186045
4199-QHJNM,Male,0.0,Yes,No,1.4100994218432374,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.2675625012077867,6989.7,No,-0.2818302208549991,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,-1.2051132934870794,-1.4740520496274196,1.1835507363311701,0.0,0.0,2.0377914465650897
8882-TLVRW,Male,0.0,Yes,Yes,1.4915401492832983,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,-0.8528904710041867,2779.5,No,1.3555394217737826,0.990531829475428,1.0345302279174904,1.5290240978948397,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,1.5707489619921842,-1.2051132934870794,1.3348626109585968,-0.45049899840601904,0.0,0.0,0.18472332357587945
5883-GTGVD,Male,0.0,No,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1695164781979852,1931.75,Yes,0.31429234053463245,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.9127561009418473,0.0,0.0,-0.16803701148510874
5135-GRQJV,Male,0.0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,1.653099405246327,8331.95,No,0.049676880115802624,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,1.1384107005121438,1.5707489619921842,0.8297975015331794,1.3348626109585968,1.5314349475179276,0.0,0.0,2.6337989876952337
2384-OVPSA,Female,0.0,No,No,0.22920887396235737,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.481049737066981,735.9,No,-0.9246785605713757,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,1.3348626109585968,1.2910400740342323,0.0,0.0,-0.6676685832504652
1371-WEPDS,Male,0.0,Yes,No,0.3106496014024181,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,-0.29785027294870164,2283.3,No,-1.2660226675057027,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,0.3712710329765761,-1.2051132934870794,0.39855772409659124,-0.7057199874349643,0.0,0.0,-0.02101121996159868
3580-GICBM,Female,0.0,Yes,Yes,1.1657772395230555,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-1.3481059770536914,1445.2,No,-0.5011954538416127,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,1.3348626109585968,-1.2876450225860243,0.0,0.0,-0.3547613122681579
4817-QRJSX,Female,0.0,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5396954151350245,818.05,Yes,-0.0663997902537956,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,1.4996646999209635,0.0,0.0,-0.6489453708744423
9730-DRTMJ,Male,0.0,Yes,No,-0.015113308357824713,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),0.2671607071077802,2333.05,No,1.6363859420324292,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,-1.183233637371519,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.1465472894797348,-1.1214051291685294,0.3712710329765761,0.8297975015331794,-0.5377471627654142,-0.6829513099904734,0.0,0.0,0.022087495319057772
4686-UXDML,Female,0.0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.1661928841976528,1992.55,No,-0.11804407156230327,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,1.242549826454581,-1.0279101359737688,-0.9252621220729103,1.1465472894797348,1.1384107005121438,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,-0.8783383327118028,0.0,0.0,-0.08069145941017172
3349-ANQNH,Female,0.0,No,No,1.0843365120829946,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.15456030519649,5890,No,-0.5808752021461674,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,1.1384107005121438,0.3712710329765761,0.8297975015331794,0.39855772409659124,0.8335485086379485,0.0,0.0,1.5856965213157441
2398-YPMUR,Female,0.0,Yes,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.179085466098976,916.75,Yes,-0.9202519078877892,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,1.64157180585407,0.0,0.0,-0.6039257599844532
0932-YIXYU,Female,0.0,No,No,0.5956921474426305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.479387940066815,1029.8,No,-1.418004409642168,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,-1.691656671194085,0.0,0.0,-0.5863506691220544
7480-SPLEF,Male,0.0,Yes,Yes,1.4915401492832983,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.288281285047711,1796.55,No,0.8735261295610443,0.990531829475428,1.0345302279174904,1.5290240978948397,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,0.8297975015331794,-1.4740520496274196,-1.017597918011829,0.0,0.0,-0.21442553648749565
7636-XUHWW,Male,0.0,No,No,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),-1.491020519067978,33.7,No,0.936482967727606,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,0.8297975015331794,-0.5377471627654142,-0.2090451166690915,0.0,0.0,-0.9890542900256885
1431-CYWMH,Female,0.0,Yes,Yes,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),-1.5192710680708021,454.05,No,-1.2458568052804757,-1.0095586736769342,1.0345302279174904,1.5290240978948397,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,-1.4740520496274196,0.3225770264534419,0.0,0.0,-0.8215610245958421
5937-EORGB,Male,0.0,Yes,No,-0.7073594915983407,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.0548524851865226,1392.25,No,0.33593375365438805,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729103,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.3453609723871758,0.0,0.0,-0.3674348074377772
6349-JDHQP,Female,0.0,No,No,0.8400143297628127,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4926823160681442,1049.6,No,0.4829969928090909,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,1.5707489619921842,-1.2051132934870794,-0.5377471627654142,-1.6747125391423707,0.0,0.0,-0.542059673808019
5539-HIVAK,Female,0.0,Yes,No,-0.1779947632379461,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.2982520670487077,734.6,No,0.20313417314679688,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,-0.8282068960390321,-1.2051132934870794,1.3348626109585968,1.2878630492745358,0.0,0.0,-0.6888646727327553
5847-MXBEO,Male,0.0,No,No,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.477726143066649,475.1,No,0.3029797836765784,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,1.5277339969835912,0.2442417394871142,0.10631528637153582,0.10860023885562733,0.2355182708304575,0.01652594050047759,0.008502785671807121,0.3712710329765761,-1.2051132934870794,1.3348626109585968,0.4041206619523165,0.0,0.0,-0.8094174316632801
9985-MWVIX,Female,0.0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.179085466098976,70.15,Yes,1.7288537980895666,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,1.3348626109585968,1.189375281723947,0.0,0.0,-0.9756521792801155
4583-PARNH,Male,0.0,Yes,No,-0.6666391278783103,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.8903345821700764,1540.05,No,-0.15886764631093314,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,1.2451106136850234,1.3962986637338253,-1.1134954084787796,1.1384107005121438,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-1.2076898994669978,0.0,0.0,-0.3597953835202018
1116-FRYVH,Female,0.0,Yes,Yes,0.6364125111626608,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,-0.84291968900319,1978.65,No,-1.3540638708792538,-1.0095586736769342,1.0345302279174904,1.5290240978948397,-3.054010391622917,0.06272275030724751,-1.183233637371519,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,-1.1214051291685294,1.5707489619921842,-1.2051132934870794,1.3348626109585968,-0.8878694069908921,0.0,0.0,-0.1715034552858583
1421-HCERK,Male,0.0,Yes,No,-0.0965540357978854,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1.3606231332170895,3181.8,No,-1.2502834579640623,0.990531829475428,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.1465472894797348,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,-1.4740520496274196,-0.2609365210774663,0.0,0.0,0.39363728053570096
9633-XQABV,Female,0.0,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18240906009930805,229.7,No,1.6068749241418534,-1.0095586736769342,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,0.17225017980603607,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,-1.1214051291685294,-0.8282068960390321,0.8297975015331794,0.39855772409659124,-0.7014839544220358,0.0,0.0,-0.9135653005049075
0716-BQNDX,Male,0.0,No,No,1.002895784642934,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,0.9634536501773859,5625.55,No,-1.4917819543686077,0.990531829475428,-0.9666223112813243,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-1.1134954084787796,1.1384107005121438,1.5707489619921842,-1.2051132934870794,0.39855772409659124,0.7419442947333686,0.0,0.0,1.3530915185074879
1265-XTECC,Female,0.0,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),1.0565142821866886,6581.9,Yes,-1.3024195895707462,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,1.1170338014145118,0.17225017980603607,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729103,-1.1134954084787796,1.1384107005121438,0.3712710329765761,0.8297975015331794,-0.5377471627654142,1.0559402418166977,0.0,0.0,1.8925540750916476
1183-CANVH,Female,0.0,Yes,No,-0.38159658183809786,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),-0.1582593249347472,1347.15,No,-1.3329143080576744,-1.0095586736769342,1.0345302279174904,-0.6540119291623984,0.3274383095561751,-0.9915883008000169,-1.183233637371519,-0.9188377542300901,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.1465472894797348,-1.1214051291685294,0.3712710329765761,-1.2051132934870794,-1.4740520496274196,-1.3893098148963094,0.0,0.0,-0.3972418082722476
